"18 Digit Account ID Conversion","Account ID","Account Name","Billing Country (text only)","Website","Website URL cleaned","Crunchbase URL","Company NOT in Crunchbase","Company AIN'T BEEN CHECKED in Crunchbase"
"0011Y000031HJrwQAG","0011Y000031HJrw","Adapting Social LLC","United States","http://adaptingsocial.com","adaptingsocial.com","","1","0"
"0011Y00003575qJQAQ","0011Y00003575qJ","Adapt IQ","United Kingdom","https://adapt-iq.com","adapt-iq.com","","1","0"
"0011Y00002reOvTQAU","0011Y00002reOvT","ADAPTIVE 3D","India","","","","0","1"
"0012A000029bWhHQAU","0012A000029bWhH","Adaptivit","Serbia","http://www.adaptiv-it.com","adaptiv-it.com","","1","0"
"0012A00002GwuFlQAJ","0012A00002GwuFl","ADAPTOVATE","Australia","https://adaptovate.com","adaptovate.com","https://www.crunchbase.com/organization/adaptovate","0","0"
"0012A00002BImoqQAD","0012A00002BImoq","ADA Right Start","United States","adarightstart.com","adarightstart.com","","0","1"
"0012A00002SHzQEQA1","0012A00002SHzQE","Ad Badger","United States","https://www.adbadger.com/","adbadger.com/","https://www.crunchbase.com/organization/ad-badger","0","0"
"0011Y00002rarr7QAA","0011Y00002rarr7","AdCellerant","United States","http://www.adcellerant.com","adcellerant.com","https://www.crunchbase.com/organization/adcellerant","0","0"
"0012A00002NENpvQAH","0012A00002NENpv","Addapptation","United States","https://addapptation.com/","addapptation.com/","https://www.crunchbase.com/organization/addapptation","0","0"
"0012A00002DQRdoQAH","0012A00002DQRdo","Addiction Recovery","United States","beta.addictionrecovery.com","beta.addictionrecovery.com","","0","1"
"0011Y00002re0czQAA","0011Y00002re0cz","Addictive Coffee Roasters","United States","http://www.addictivecoffee.com","addictivecoffee.com","","1","0"
"0011Y00002rb8baQAA","0011Y00002rb8ba","AdDrive.inc","United States","","","","0","1"
"001F000001VfUkqIAF","001F000001VfUkq","Addteq","United States","https://www.addteq.com","addteq.com","https://www.crunchbase.com/organization/addteq","0","0"
"0011Y000031I8CIQA0","0011Y000031I8CI","AddWorth Pty Ltd","Australia","http://www.addworth.io","addworth.io","","1","0"
"0012A00002EIN27QAH","0012A00002EIN27","AdensTyres.co.nz","New Zealand","http://AdensTyres.co.nz","AdensTyres.co.nz","","0","1"
"0011Y00002rcASPQA2","0011Y00002rcASP","Adept Accounting & Tax Pty Ltd","Australia","adeptaccounting.net.au","adeptaccounting.net.au","","0","1"
"0011Y00002nufRFQAY","0011Y00002nufRF","Adept Finance","United States","http://www.adept.com","adept.com","https://www.crunchbase.com/organization/adept-technology","0","0"
"0011Y00002reOqzQAE","0011Y00002reOqz","Adereso (formerly Postcenter)","Mexico","adere.so","adere.so","","0","1"
"0011Y000031INL9QAO","0011Y000031INL9","adesso AG","Germany","http://adesso.de","adesso.de","","1","0"
"0011Y00002nuyoHQAQ","0011Y00002nuyoH","Adevi","Australia","https://www.adevi.io","adevi.io","https://www.crunchbase.com/organization/adevi","0","0"
"0011Y000031HJsCQAW","0011Y000031HJsC","ADF Solutions","United States","http://www.adfsolutions.com","adfsolutions.com","https://www.crunchbase.com/organization/adf-solutions-inc","0","0"
"0011Y00002rb8cKQAQ","0011Y00002rb8cK","Adhance","United States","https://www.adhance.io","adhance.io","https://www.crunchbase.com/organization/adhance","0","0"
"0012A000029dkiCQAQ","0012A000029dkiC","ADHOC","Germany","http://www.adhoc.com/","adhoc.com/","https://www.crunchbase.com/organization/adhoc","0","0"
"0011Y00002rb8cLQAQ","0011Y00002rb8cL","ADIA Robotics","United Kingdom","https://adia.tech/","adia.tech/","https://www.crunchbase.com/organization/adia-robotic","0","0"
"0012A00002DQRV0QAP","0012A00002DQRV0","Adictik","Spain","http://www.adictik.com/","adictik.com/","https://www.crunchbase.com/organization/adictik","0","0"
"0012A00002JsruwQAB","0012A00002Jsruw","AdInMo","United States","http://www.AdInMo.com","AdInMo.com","https://www.crunchbase.com/organization/adinmo","0","0"
"0011Y00002rb8cMQAQ","0011Y00002rb8cM","adjacent Advertising","United States","","","","0","1"
"0012A00002DQRd6QAH","0012A00002DQRd6","Adjetter Media Network","India","http://www.adjetter.com","adjetter.com","https://www.crunchbase.com/organization/adjetter-media-network","0","0"
"0011Y00002oSGDpQAO","0011Y00002oSGDp","AdLib Media Group","Ireland","http://www.adlibmediaonline.com/","adlibmediaonline.com/","https://www.crunchbase.com/organization/adlib-media","0","0"
"001F000001SyaecIAB","001F000001Syaec","Admittedly","United States","http://admittedly.com","admittedly.com","https://www.crunchbase.com/organization/admitted-ly","0","0"
"0012A00002L4QLRQA3","0012A00002L4QLR","A Dope, LLC","United States","","","","0","1"
"0012A00002IUJOKQA5","0012A00002IUJOK","Adorabull Bulldogs","United States","","","","0","1"
"0012A00002JpedpQAB","0012A00002Jpedp","Adore Dentistry","United States","http://www.adoredentistrystudio.com","adoredentistrystudio.com","","0","1"
"0012A00002L4QLiQAN","0012A00002L4QLi","AdPredictive","United States","","","","0","1"
"0012A00002Ta06aQAB","0012A00002Ta06a","AdroitMinds","India","http://www.adroitminds.com/","adroitminds.com/","https://www.crunchbase.com/organization/adroit-minds","0","0"
"0012A00002ITKZZQA5","0012A00002ITKZZ","Adryenn Ashley","United States","http://loly.io","loly.io","https://www.crunchbase.com/organization/lolydates","0","0"
"0012A00002DQRavQAH","0012A00002DQRav","AdSlash","","http://www.adslash.com/","adslash.com/","https://www.crunchbase.com/organization/adslash","0","0"
"0012A00002LjxNWQAZ","0012A00002LjxNW","AdTools","Brazil","http://www.adtools.com.br/","adtools.com.br/","https://www.crunchbase.com/organization/adtools-2","0","0"
"0011Y00002rb8cNQAQ","0011Y00002rb8cN","AdTrax","India","http://www.vavia.in","vavia.in","https://www.crunchbase.com/organization/vavia-technologies","0","0"
"0012A000029R1nZQAS","0012A000029R1nZ","Adult Contemporary","United States","","","","0","1"
"0011Y00002reP8KQAU","0011Y00002reP8K","Aduri","United States","https://www.aduri.co/","aduri.co/","https://www.crunchbase.com/organization/aduri","0","0"
"0011Y00002rcASwQAM","0011Y00002rcASw","Advance.org","United States","http://advanceprotein.com/","advanceprotein.com/","https://www.crunchbase.com/organization/advance-international","0","0"
"0012A00002BXhN9QAL","0012A00002BXhN9","Advanced Aircraft Company","United States","http://www.AdvancedAircraftCompany.com/","AdvancedAircraftCompany.com/","https://www.crunchbase.com/organization/advanced-aircraft-company","0","0"
"0011Y00002rcASyQAM","0011Y00002rcASy","Advanced Catering Solutions","Australia","http://www.qamc.co","qamc.co","https://www.crunchbase.com/organization/advanced-catering-solutions","0","0"
"0011Y0000357bzaQAA","0011Y0000357bza","Advanced Propulsion System","Russian Federation","","","","0","1"
"0012A00002HdhCBQAZ","0012A00002HdhCB","Advanced Technology Group Inc","United States","http://atginfo.com","atginfo.com","https://www.crunchbase.com/organization/advanced-technology-group-inc","0","0"
"0012A00002JLlAtQAL","0012A00002JLlAt","Advance IT and Business Solution Ltd","United States","http://www.advance-itbsl.com","advance-itbsl.com","","0","1"
"001F000001bHLbeIAG","001F000001bHLbe","Advance My Company","United States","www.advancemyco.com","advancemyco.com","","0","1"
"0012A00002SJV5aQAH","0012A00002SJV5a","AdvanSales","Guatemala","www.advansales.com","advansales.com","","0","1"
"0011Y00002rb8cOQAQ","0011Y00002rb8cO","Advekit","United States","https://www.advekit.com","advekit.com","https://www.crunchbase.com/organization/advekit","0","0"
"0012A00002L3ZPpQAN","0012A00002L3ZPp","ADvendio - Advertising Business Solution","Ireland","http://advendio.com","advendio.com","https://www.crunchbase.com/organization/advendio-advertising-business-solution","0","0"
"0011Y00002re0dIQAQ","0011Y00002re0dI","Adventure By Food LLC","United States","http://www.adventurebyfood.com","adventurebyfood.com","","1","0"
"0011Y00002rb8cPQAQ","0011Y00002rb8cP","Adventurely","United States","http://www.getadventurely.com","getadventurely.com","https://www.crunchbase.com/organization/adventurely","0","0"
"0011Y00002reP9KQAU","0011Y00002reP9K","Adventure Tripr","United States","adventuretripr.com","adventuretripr.com","","0","1"
"0012A00002LjxNQQAZ","0012A00002LjxNQ","AdVerif.ai","Netherlands","http://adverifai.com","adverifai.com","https://www.crunchbase.com/organization/adverif-ai","0","0"
"0011Y00002rcT9kQAE","0011Y00002rcT9k","Advice RegTech","Australia","","","","0","1"
"0012A00002GwuygQAB","0012A00002Gwuyg","Ad Victoriam Solutions","United States","https://www.advictoriamsolutions.com/","advictoriamsolutions.com/","https://www.crunchbase.com/organization/ad-victoriam-solutions","0","0"
"0012A00002DQRdhQAH","0012A00002DQRdh","Advocate","United States","http://www.advocate.io","advocate.io","https://www.crunchbase.com/organization/advocate","0","0"
"0011Y00002reOvXQAU","0011Y00002reOvX","Advocato","United States","","","","0","1"
"0011Y00002reP9LQAU","0011Y00002reP9L","Advocat Technologies","United States","advocattechnologies.com","advocattechnologies.com","","0","1"
"0012A00002BrjEiQAJ","0012A00002BrjEi","Advokate Pty Ltd","Australia","","","","0","1"
"0012A00002SI5hZQAT","0012A00002SI5hZ","AdvoLogix","United States","http://www.advologix.com","advologix.com","https://www.crunchbase.com/organization/advologix","0","0"
"0012A00002FE1QMQA1","0012A00002FE1QM","Advoqt","United States","https://www.advoqt.com","advoqt.com","https://www.crunchbase.com/organization/advoqt-cybersecurity","0","0"
"0011Y00002reOqZQAU","0011Y00002reOqZ","ADYOUNEED","France","","","","0","1"
"0012A00002NnxQuQAJ","0012A00002NnxQu","Adyuvo","Australia","http://www.adyuvo.com/","adyuvo.com/","https://www.crunchbase.com/organization/adyuvo","0","0"
"0011Y00002lAiz5QAC","0011Y00002lAiz5","AED Cable LLC","United States","http://N/A","N/A","","1","0"
"0012A00002IymecQAB","0012A00002Iymec","AE Dimensions Pvt. Ltd.","India","http://aedimensions.com/","aedimensions.com/","https://www.crunchbase.com/organization/ae-dimensions-pvt-ltd","0","0"
"0012A00002IymdJQAR","0012A00002IymdJ","aed rent s.e. asia pte ltd","Singapore","www.aedrent.sg","aedrent.sg","","0","1"
"0011Y00002rb8cQQAQ","0011Y00002rb8cQ","Aegisca Inc","United States","aegisca.com","aegisca.com","","0","1"
"0012A00002IUw8tQAD","0012A00002IUw8t","Aergon","Switzerland","http://www.aergon.ch","aergon.ch","","0","1"
"0011Y00002rb8cRQAQ","0011Y00002rb8cR","Aerial Applications","United States","http://www.aerialapplications.com/","aerialapplications.com/","https://www.crunchbase.com/organization/aerial-applications","0","0"
"0012A00002TadoUQAR","0012A00002TadoU","Aerocannabiz LLC","United States","http://none yet","none yet","","0","1"
"0011Y00002reOmUQAU","0011Y00002reOmU","Aerofiler","Australia","https://aerofiler.com","aerofiler.com","https://www.crunchbase.com/organization/aerofiler","0","0"
"0011Y00002rb8cSQAQ","0011Y00002rb8cS","Aerotronic LLC","United States","https://aerotronic.co","aerotronic.co","https://www.crunchbase.com/organization/aerotronic","0","0"
"0012A00001w7uqIQAQ","0012A00001w7uqI","AerPass","United States","http://www.aerpass.com/","aerpass.com/","https://www.crunchbase.com/organization/aerpass","0","0"
"0011Y00002rb8cTQAQ","0011Y00002rb8cT","Aesuna","United States","aesuna.io","aesuna.io","","0","1"
"0012A00002SIugfQAD","0012A00002SIugf","Aetherion Intl Ltd","Mauritius","www.aetherion-intl.com","aetherion-intl.com","","0","1"
"0011Y0000357BcoQAE","0011Y0000357Bco","AFDigital","Philippines","http://www.afdigital.com","afdigital.com","","1","0"
"0012A00002CbOTcQAN","0012A00002CbOTc","Affairal","India","https://www.affairal.com","affairal.com","https://www.crunchbase.com/organization/affairal","0","0"
"0012A00002OM41aQAD","0012A00002OM41a","Affectiva","United States","http://www.affectiva.com","affectiva.com","https://www.crunchbase.com/organization/affectiva","0","0"
"0012A00002JLlAYQA1","0012A00002JLlAY","Affiliated.io","Netherlands","https://www.affiliated.io/","affiliated.io/","https://www.crunchbase.com/organization/affiliated-io","0","0"
"0012A00002LjxNRQAZ","0012A00002LjxNR","Affiniti VC","United States","http://www.affiniti.vc","affiniti.vc","https://www.crunchbase.com/organization/affiniti-vc","0","0"
"0011Y00002kJTwAQAW","0011Y00002kJTwA","Affinty People","Australia","http://affinitypeople.com/","affinitypeople.com/","","0","1"
"0012A00002BXYN7QAP","0012A00002BXYN7","AFG Venture Group Asset Management","Australia","http://www.afgventuregroup.com/","afgventuregroup.com/","https://www.crunchbase.com/organization/afg-venture-group","0","0"
"0011Y00002reP6mQAE","0011Y00002reP6m","AFIRI","United States","afiri.ai","afiri.ai","","0","1"
"0011Y00002raxlMQAQ","0011Y00002raxlM","Aforza","Germany","http://aforza.com","aforza.com","https://www.crunchbase.com/organization/aforza","0","0"
"0011Y00002rbPFnQAM","0011Y00002rbPFn","AfriBig Ent","Zimbabwe","http://www.afribig.net","afribig.net","","1","0"
"0012A00002SJV5NQAX","0012A00002SJV5N","Afribolt technologies","Nigeria","Www.afribolttech.com","Www.afribolttech.com","","0","1"
"0011Y0000357by5QAA","0011Y0000357by5","African Geospatial-Intelligence Agency","Togo","","","","0","1"
"0012A00002IymbRQAR","0012A00002IymbR","AfricanStartUps","Nigeria","fatimakoise.com.ng","fatimakoise.com.ng","","0","1"
"0012A00002LjxNSQAZ","0012A00002LjxNS","Afrioja","United Arab Emirates","http://www.afrioja.com/","afrioja.com/","","0","1"
"0011Y00002rb8cUQAQ","0011Y00002rb8cU","AfroLandTV, Inc.","United States","https://afrolandtv.com","afrolandtv.com","https://www.crunchbase.com/organization/afrolandtv","0","0"
"0012A00002LjxNTQAZ","0012A00002LjxNT","Afrologic","Cameroon","","","","0","1"
"0011Y00002rb8cVQAQ","0011Y00002rb8cV","Agape","","http://myagapelife.com","myagapelife.com","https://www.crunchbase.com/organization/agape","0","0"
"0012A00002JsDjWQAV","0012A00002JsDjW","AGAR Development / Pockero Network","United Arab Emirates","http://www.agar-dev.com ; www.pockero.network","agar-dev.com ; www.pockero.network","","0","1"
"0012A00002IymWPQAZ","0012A00002IymWP","Agbara Life","United States","https://www.AgbaraLife.com","AgbaraLife.com","https://www.crunchbase.com/organization/agbara-life","0","0"
"0012A00002NoCu1QAF","0012A00002NoCu1","Ag�ncia Sabi�","Brazil","https://agenciasabia.com.br/","agenciasabia.com.br/","https://www.crunchbase.com/organization/agencia-sabia","0","0"
"0011Y00002re0ezQAA","0011Y00002re0ez","Agency73","United States","http://Agency73.com","Agency73.com","","1","0"
"0011Y00002reOtyQAE","0011Y00002reOty","Agenpo","Nigeria","agenpo.com","agenpo.com","","0","1"
"0011Y00002rb8cWQAQ","0011Y00002rb8cW","AgentBuzz","United States","http://agentbuzz.com","agentbuzz.com","https://www.crunchbase.com/organization/agentbuzz","0","0"
"0011Y00002reOnyQAE","0011Y00002reOny","AgeRate","Canada","https://www.age-rate.com/","age-rate.com/","https://www.crunchbase.com/organization/agerate","0","0"
"0011Y00002rb8cXQAQ","0011Y00002rb8cX","AgHelp Corp.","United States","https://aghelpusa.com/","aghelpusa.com/","https://www.crunchbase.com/organization/aghelp-llc","0","0"
"0012A00002SIn99QAD","0012A00002SIn99","Agilcon","Slovenia","http://www.agilcon.com/en/","agilcon.com/en/","https://www.crunchbase.com/organization/agilcon","0","0"
"0012A00002SIuiTQAT","0012A00002SIuiT","Agilean Solutions","India","FLAT NO 005 BLOCK B2","FLAT NO 005 BLOCK B2","","0","1"
"0012A00002HcdujQAB","0012A00002Hcduj","Agile Big Picture, LLC","United States","http://agilebigpicture.com","agilebigpicture.com","","0","1"
"0011Y00002rb8cYQAQ","0011Y00002rb8cY","AgileDD","United States","agiledd.com","agiledd.com","","0","1"
"0012A00002IUJPwQAP","0012A00002IUJPw","Agilites","Ukraine","https://agilites.com","agilites.com","https://www.crunchbase.com/organization/agilites","0","0"
"0012A00002L4QLZQA3","0012A00002L4QLZ","AGM","India","http://www.agmwebhosting.com/","agmwebhosting.com/","https://www.crunchbase.com/organization/agm-web-hosting","0","0"
"0011Y00002rcZSCQA2","0011Y00002rcZSC","Agnostix","Czech Republic","https://agnostix.cz","agnostix.cz","","1","0"
"0011Y00002nuIACQA2","0011Y00002nuIAC","Agoura Software","","https://www.agourasoftware.com","agourasoftware.com","https://www.crunchbase.com/organization/agoura-software","0","0"
"0012A00002LjxNUQAZ","0012A00002LjxNU","Agribusiness Mentors","Mali","","","","0","1"
"0012A00002Ta06NQAR","0012A00002Ta06N","Agrichain","Australia","https://agrichain.com/","agrichain.com/","","0","1"
"0012A00002IUzJZQA1","0012A00002IUzJZ","Agrieye","Ukraine","http://agrieye.io","agrieye.io","https://www.crunchbase.com/organization/agrieye","0","0"
"0012A00002CbOezQAF","0012A00002CbOez","AGRI-N","Cote d'Ivoire","https://agrin.dvoyd.com","agrin.dvoyd.com","","0","1"
"0011Y00002kJTvqQAG","0011Y00002kJTvq","AgriWebb","Australia","http://www.agriwebb.com","agriwebb.com","https://www.crunchbase.com/organization/agriwebb","0","0"
"0011Y00002reOmAQAU","0011Y00002reOmA","Agroangeal","Nigeria","","","","0","1"
"0012A00002LjxNVQAZ","0012A00002LjxNV","AgroCenta","Mauritius","http://www.agrocenta.com","agrocenta.com","https://www.crunchbase.com/organization/agrocenta","0","0"
"0011Y0000357c36QAA","0011Y0000357c36","AgroCulture","United States","","","","0","1"
"0011Y00002reOzSQAU","0011Y00002reOzS","Agrorite Limited","Nigeria","agrorite.com","agrorite.com","","0","1"
"0011Y00002reOnVQAU","0011Y00002reOnV","agryo","Brazil","https://agryo.com","agryo.com","https://www.crunchbase.com/organization/agryo","0","0"
"0011Y00002reOsQQAU","0011Y00002reOsQ","Agsmartic Technologies Pvt. Ltd.","India","http://www.agsmartic.com","agsmartic.com","https://www.crunchbase.com/organization/agsmartic-technologies-pvt-ltd","0","0"
"0012A00002G8ir0QAB","0012A00002G8ir0","Agthentic","Australia","agthentic.com","agthentic.com","","0","1"
"0011Y000031IEJeQAO","0011Y000031IEJe","Agulus, Inc.","United States","https://agulus.com","agulus.com","","1","0"
"0012A00002IUwupQAD","0012A00002IUwup","AHA Management & Consulting","United States","","","","0","1"
